frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
75,4378,[946.561767578125 644.19384765625 1148.7349853515625 810.673095703125],[1014.9100341796875 753.4385986328125 1075.44091796875 769.9302978515625],0.1176365539431572,BI90GSK,0.6077164069757282
76,4378,[947.4807739257812 644.058349609375 1148.1964111328125 809.9912719726562],[1013.7987670898438 750.468505859375 1076.1180419921875 770.1970825195312],0.13234910368919373,B900GSK,0.6612562594459601
77,4378,[948.6141357421875 644.7501831054688 1148.14892578125 809.41162109375],[1017.8688354492188 746.075439453125 1076.0372314453125 768.2122802734375],0.19253112375736237,B90GSK,0.7318074618221008
78,4378,[949.3492431640625 645.0097045898438 1148.461669921875 809.7863159179688],[1017.6882934570312 748.3811645507812 1076.8369140625 768.218505859375],0.21339231729507446,B90GSK,0.6497905323785295
79,4378,[949.35888671875 644.2294311523438 1149.05029296875 809.3218994140625],[1014.1146240234375 746.1370239257812 1078.03662109375 768.1937255859375],0.1301911622285843,B906SKI,0.8966243257556127
80,4378,[950.905517578125 642.2872314453125 1149.6951904296875 807.900390625],[1014.03173828125 746.7451171875 1080.887939453125 764.8038330078125],0.2045184075832367,B96SKI,0.8205377092345173
81,4378,[952.051513671875 642.24267578125 1149.5333251953125 805.517578125],[1017.076171875 747.3153076171875 1081.3455810546875 764.46533203125],0.14171701669692993,B90GSK,0.6214609356069309
82,4378,[954.125244140625 641.4441528320312 1148.9642333984375 803.5863647460938],[1023.1239624023438 746.1267700195312 1081.554443359375 763.7757568359375],0.12240540981292725,BI90GSK,0.630744347163543
83,4378,[955.8502807617188 641.78076171875 1147.827392578125 800.5150756835938],[1018.0427856445312 745.69482421875 1081.1715087890625 763.9716796875],0.27740558981895447,DI96SKI,0.9049464566471871
87,4378,[962.0636596679688 640.364013671875 1146.6103515625 791.142578125],[1023.717041015625 738.9639892578125 1085.50341796875 757.5472412109375],0.12079694867134094,B19GSK,0.7034211809742628
88,4378,[963.6607666015625 640.8619384765625 1147.3848876953125 790.9423217773438],[1024.1361083984375 737.904052734375 1082.851806640625 755.0842895507812],0.44775670766830444,BI90GSO,0.26246157435473905
89,4378,[964.30224609375 641.159423828125 1147.7330322265625 790.07275390625],[1021.7059936523438 737.0088500976562 1083.578857421875 753.2454833984375],0.5206718444824219,I900GSK,0.18519216189977508
90,4378,[965.4993896484375 640.7174072265625 1147.7264404296875 790.1160888671875],[1024.003173828125 738.3331298828125 1087.426513671875 754.4375],0.2916024923324585,B90GSK,0.6155771494424144
91,4378,[966.42578125 640.4445190429688 1147.662109375 787.75830078125],[1029.69921875 738.3350830078125 1083.1429443359375 752.2137451171875],0.18105539679527283,B900GSK,0.642861229914624
