frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
34,4,[2347.192138671875 1302.15576171875 2988.51171875 1967.46630859375],[2577.343017578125 1779.5887451171875 2770.150146484375 1847.7073974609375],0.4366440773010254,NL51VSU,0.40020806536936626
34,6,[1288.589111328125 1112.76220703125 1839.414794921875 1557.290771484375],[1457.351806640625 1401.7264404296875 1626.6591796875 1467.6151123046875],0.11417464166879654,GX15OGJ,0.8642266659730664
35,4,[2345.302978515625 1314.4161376953125 2994.36572265625 1974.66015625],[2575.66259765625 1789.8231201171875 2772.70166015625 1856.9801025390625],0.39578181505203247,N51VSU,0.9590324653708294
36,4,[2344.100341796875 1327.9384765625 2998.130615234375 1987.0928955078125],[2582.473876953125 1793.3504638671875 2776.876953125 1862.6058349609375],0.49175864458084106,NO51FSL,0.04353979150642008
36,6,[1277.2596435546875 1120.9560546875 1837.1844482421875 1577.317626953125],[1467.8675537109375 1415.7301025390625 1630.803955078125 1469.3270263671875],0.13808447122573853,GY15OGJ,0.7765852140562989
37,4,[2342.897705078125 1334.1982421875 3005.303955078125 1996.1778564453125],[2584.439697265625 1799.217041015625 2776.237060546875 1870.029541015625],0.5277441143989563,ND51RSL,0.11332000894260472
37,6,[1272.4593505859375 1122.1607666015625 1837.6585693359375 1582.7926025390625],[1452.2020263671875 1409.7034912109375 1639.6224365234375 1487.575439453125],0.11311737447977066,G15OGJ,0.5246518601728957
38,4,[2343.827880859375 1334.32763671875 3007.140869140625 2006.62890625],[2584.043212890625 1804.3779296875 2780.4599609375 1874.824462890625],0.5104923248291016,NI51TSL,0.14486744909642868
38,6,[1265.8599853515625 1124.4970703125 1839.517578125 1588.4866943359375],[1466.0128173828125 1426.610595703125 1631.5286865234375 1480.9832763671875],0.2667950689792633,GX15OGJ,0.6166042998628762
39,6,[1264.6484375 1130.086181640625 1841.6915283203125 1591.943603515625],[1464.4632568359375 1435.013916015625 1641.8121337890625 1494.2767333984375],0.3521939516067505,GX15OGJ,0.735182057467608
40,4,[2347.77392578125 1345.1602783203125 3032.986083984375 2020.705078125],[2582.37255859375 1818.9486083984375 2783.59521484375 1887.1483154296875],0.4765511155128479,N51VSU,0.5216732091561851
40,6,[1264.77685546875 1132.145751953125 1840.64453125 1591.6102294921875],[1457.670166015625 1435.958251953125 1639.1278076171875 1494.7125244140625],0.22792623937129974,GX15OGJ,0.8428020791810797
41,4,[2349.5390625 1352.8056640625 3040.30908203125 2028.491455078125],[2585.291748046875 1826.0794677734375 2787.456787109375 1900.5240478515625],0.42573025822639465,ND51VSU,0.21115994234359162
41,6,[1261.6834716796875 1138.713134765625 1839.927978515625 1597.541259765625],[1459.6849365234375 1442.0858154296875 1641.1783447265625 1497.578369140625],0.18523691594600677,GX15OGJ,0.7806454931906205
42,4,[2351.375244140625 1359.69140625 3042.5419921875 2037.8692626953125],[2582.849609375 1834.8162841796875 2788.661376953125 1914.9830322265625],0.5429039597511292,MV51TSU,0.1111462846508629
42,6,[1259.5174560546875 1141.8485107421875 1843.96435546875 1605.9306640625],[1463.9068603515625 1449.3314208984375 1632.683837890625 1500.9910888671875],0.11674950271844864,GX15OGJ,0.643103062801666
43,4,[2348.835205078125 1359.9036865234375 3037.01318359375 2042.8375244140625],[2584.428466796875 1838.2261962890625 2789.905029296875 1918.0621337890625],0.5904754400253296,NV51FSU,0.17454386080415688
43,6,[1261.850830078125 1144.3167724609375 1841.546875 1608.035400390625],[1457.3406982421875 1449.984619140625 1628.44970703125 1505.0584716796875],0.2697587013244629,GX15OGJ,0.8944023493220724
44,4,[2350.59326171875 1357.99951171875 3039.507568359375 2051.679443359375],[2577.880859375 1828.6556396484375 2788.732177734375 1916.8084716796875],0.23343780636787415,M51TSU,0.43909966198525635
44,6,[1263.1473388671875 1149.1173095703125 1840.572265625 1609.791259765625],[1455.9613037109375 1459.8450927734375 1632.0025634765625 1510.939697265625],0.1846710741519928,GX15OGJ,0.943138908804782
45,4,[2353.916015625 1370.3292236328125 3051.979248046875 2061.6064453125],[2593.177978515625 1864.703125 2795.585693359375 1929.0859375],0.4367551803588867,HM51MSU,0.24878419028433077
45,6,[1261.53125 1153.7001953125 1837.83154296875 1613.103271484375],[1459.01025390625 1461.5545654296875 1623.2227783203125 1511.6337890625],0.14623387157917023,GX15OGJ,0.8472233307276879
46,4,[2355.305419921875 1381.0474853515625 3055.6923828125 2066.609619140625],[2592.85498046875 1868.2464599609375 2799.58544921875 1933.126953125],0.4394822120666504,Q51VSU,0.2687843238474801
46,6,[1258.5438232421875 1156.253662109375 1836.7706298828125 1614.9906005859375],[1458.3941650390625 1462.982421875 1611.6484375 1512.398681640625],0.1172773540019989,GX15OGJ,0.6982482491940759
47,4,[2356.44384765625 1380.9671630859375 3064.9091796875 2075.5458984375],[2594.643310546875 1877.1304931640625 2798.71142578125 1946.7821044921875],0.504859983921051,MI51YSU,0.07861451847812004
48,6,[1246.44482421875 1165.8465576171875 1838.4727783203125 1627.81396484375],[1448.806640625 1458.39794921875 1638.825439453125 1518.9085693359375],0.12479165941476822,GX15OGJ,0.6939670748268556
49,4,[2361.302001953125 1386.4595947265625 3068.682373046875 2090.74853515625],[2594.886474609375 1894.132080078125 2800.20068359375 1963.72265625],0.391880065202713,MN51YSU,0.4631420740694654
49,6,[1247.53271484375 1171.8507080078125 1836.3267822265625 1632.2291259765625],[1450.437744140625 1479.2008056640625 1607.7232666015625 1534.2750244140625],0.271549254655838,GX15OGJ,0.7390303976933446
50,4,[2359.972900390625 1402.0096435546875 3061.529541015625 2101.318603515625],[2603.964111328125 1903.146484375 2803.121826171875 1970.3023681640625],0.4585586190223694,N51VSU,0.4846384729888769
50,6,[1244.6839599609375 1174.0234375 1835.912109375 1640.6612548828125],[1442.1884765625 1479.358154296875 1614.1600341796875 1547.5333251953125],0.3848893642425537,GX15OGJ,0.7927231655055147
51,4,[2360.322265625 1399.7845458984375 3053.63916015625 2109.165283203125],[2603.80078125 1910.9410400390625 2809.947021484375 1980.0386962890625],0.4820895493030548,NI51MSU,0.23663908496201927
51,6,[1242.183349609375 1178.2547607421875 1839.7130126953125 1647.464111328125],[1436.8485107421875 1485.912109375 1616.2015380859375 1550.1636962890625],0.31353017687797546,GX15OGJ,0.6367979940206401
52,4,[2364.2587890625 1408.991943359375 3055.08642578125 2112.98876953125],[2604.6875 1913.120361328125 2814.822265625 1984.5452880859375],0.4618544578552246,NI51VSU,0.2774233270258949
52,6,[1242.640625 1182.0423583984375 1833.636474609375 1653.59765625],[1439.2445068359375 1491.6966552734375 1620.859375 1551.556884765625],0.1768646538257599,GX15OGJ,0.7937309944706507
53,6,[1235.6627197265625 1186.0531005859375 1829.5850830078125 1658.8818359375],[1434.6650390625 1494.8172607421875 1622.3226318359375 1555.7630615234375],0.29493287205696106,GX15OGJ,0.8020107920911741
54,6,[1232.8232421875 1188.6416015625 1828.0880126953125 1661.607177734375],[1434.5172119140625 1486.2156982421875 1628.144775390625 1575.171142578125],0.10507145524024963,GX15OGJ,0.8284319179411982
54,4,[2368.934814453125 1429.8941650390625 3062.18115234375 2127.96044921875],[2608.342041015625 1934.6715087890625 2818.8212890625 2010.2464599609375],0.22786878049373627,H751YSU,0.33461716650068407
55,6,[1230.7655029296875 1189.399169921875 1822.1004638671875 1666.8079833984375],[1438.1224365234375 1511.4490966796875 1622.6041259765625 1561.4378662109375],0.2229306846857071,GX15OGJ,0.9499838209283658
55,4,[2371.227294921875 1438.20458984375 3072.76123046875 2133.06982421875],[2612.434814453125 1942.140869140625 2821.87548828125 2014.8853759765625],0.1645238697528839,L751TSU,0.08030476062697049
