frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
211,1585,[2261.075927734375 1620.5545654296875 2984.370361328125 2142.321044921875],[2523.845703125 2029.700439453125 2743.252685546875 2093.907470703125],0.25233474373817444,AP05JEO,0.8113028850533168
212,1585,[2259.56103515625 1629.11328125 2993.935546875 2144.02099609375],[2523.390380859375 2049.178955078125 2746.354248046875 2114.6640625],0.20632633566856384,AP05JEO,0.7742923723357923
213,1585,[2249.52392578125 1635.465087890625 3005.88134765625 2145.750732421875],[2527.954345703125 2052.475341796875 2775.640380859375 2123.12158203125],0.27491867542266846,AP05JEO,0.8280828491388456
214,1585,[2238.653564453125 1641.755615234375 3008.20703125 2148.699951171875],[2532.949951171875 2056.870361328125 2777.72509765625 2126.973388671875],0.3107084631919861,AP05JEO,0.6746202751197832
215,1585,[2243.260986328125 1653.284423828125 3011.2314453125 2154.30615234375],[2531.079833984375 2065.008544921875 2782.39013671875 2134.3515625],0.13843335211277008,AP05JEO,0.6100405357568202
216,1585,[2242.85498046875 1659.185791015625 3020.72607421875 2155.332275390625],[2529.423583984375 2078.561279296875 2774.71875 2152.908203125],0.20065823197364807,AP05JEO,0.8166104651676487
1,1586,[882.578857421875 1365.84521484375 1560.7176513671875 1987.9622802734375],[1101.5367431640625 1785.7386474609375 1329.139892578125 1853.6832275390625],0.7049569487571716,NA13NRU,0.8926256780731008
2,1586,[877.8129272460938 1376.4527587890625 1565.7996826171875 2005.7342529296875],[1093.7352294921875 1789.3831787109375 1329.4613037109375 1885.0198974609375],0.10657040029764175,NA13NRU,0.7737756474081953
3,1586,[872.2793579101562 1388.88623046875 1556.549072265625 2017.7196044921875],[1086.1483154296875 1805.7808837890625 1330.1302490234375 1876.810546875],0.6078107953071594,NA13NRU,0.8872192030918101
4,1586,[868.1649780273438 1393.05078125 1555.2630615234375 2022.48095703125],[1090.3597412109375 1810.483642578125 1325.30859375 1887.268798828125],0.5270966291427612,NA13NRU,0.9683263878538344
5,1586,[864.7457275390625 1398.514404296875 1549.5928955078125 2027.18896484375],[1085.4052734375 1827.23046875 1308.973876953125 1892.553955078125],0.6652242541313171,NA13NRU,0.8475984936096056
6,1586,[857.89990234375 1405.295654296875 1546.4649658203125 2039.311767578125],[1082.0980224609375 1837.5799560546875 1310.6683349609375 1902.215087890625],0.659390389919281,N43NRU,0.9521194978547519
7,1586,[855.680908203125 1410.3822021484375 1546.0257568359375 2044.9764404296875],[1060.4891357421875 1831.565673828125 1316.214599609375 1929.2781982421875],0.13254064321517944,N43NRU,0.9091757613494527
8,1586,[849.8348999023438 1418.7357177734375 1541.04833984375 2056.662841796875],[1058.520751953125 1850.0845947265625 1312.9412841796875 1922.5213623046875],0.6987208724021912,NA13NRU,0.8779250897581775
9,1586,[843.9293212890625 1424.7069091796875 1537.81982421875 2065.955810546875],[1057.6070556640625 1853.723876953125 1302.8504638671875 1928.934814453125],0.7900694012641907,NA13NRU,0.9372351731693889
10,1586,[838.3399658203125 1428.600341796875 1537.197998046875 2070.6953125],[1053.161865234375 1856.0740966796875 1307.1085205078125 1937.7161865234375],0.6875779628753662,NA13NRU,0.8489715898787057
11,1586,[831.0270385742188 1440.941162109375 1532.2855224609375 2080.023681640625],[1050.75390625 1880.0718994140625 1300.906494140625 1967.8426513671875],0.12997181713581085,NA13NRU,0.9854473358477538
12,1586,[825.0963745117188 1447.6793212890625 1530.5570068359375 2090.39208984375],[1070.01904296875 1885.4852294921875 1292.53271484375 1951.2418212890625],0.8113441467285156,NA13NRU,0.8605759491176885
13,1586,[823.1083374023438 1450.0867919921875 1529.669189453125 2093.81982421875],[1070.4150390625 1887.5404052734375 1296.529541015625 1956.0213623046875],0.8232674598693848,NA13NRU,0.9105529467505274
14,1586,[818.0299682617188 1460.05810546875 1528.008544921875 2099.547119140625],[1055.781005859375 1896.507080078125 1305.5560302734375 1968.02734375],0.8699750304222107,N43NRU,0.9165016978389486
15,1586,[813.6326293945312 1465.82080078125 1521.9227294921875 2107.3623046875],[1046.7965087890625 1906.900390625 1280.4127197265625 1973.5758056640625],0.8068757653236389,NA13NRU,0.734028030061503
16,1586,[811.6166381835938 1468.7601318359375 1519.4833984375 2109.13427734375],[1045.0885009765625 1907.641845703125 1286.7010498046875 1978.594970703125],0.7752912640571594,NA13NRU,0.6613188755778588
17,1586,[810.33642578125 1475.420166015625 1516.26806640625 2113.586181640625],[1030.098388671875 1917.489501953125 1283.23193359375 2009.466796875],0.25752338767051697,NA13NRU,0.8885172139433147
18,1586,[805.090087890625 1488.129638671875 1516.0721435546875 2123.68115234375],[1027.3804931640625 1926.565673828125 1280.156494140625 2022.7906494140625],0.18766427040100098,N41NRU,0.9925809932242565
19,1586,[806.6324462890625 1494.131591796875 1512.4552001953125 2127.259765625],[1031.1815185546875 1930.1112060546875 1281.158447265625 2027.3228759765625],0.1847171038389206,NA13NRU,0.9606815194805759
20,1586,[803.241943359375 1498.3232421875 1514.1912841796875 2138.07373046875],[1023.6615600585938 1935.5169677734375 1282.3045654296875 2036.0572509765625],0.14623583853244781,NA13NRU,0.9577414455925478
21,1586,[797.1774291992188 1502.9127197265625 1511.2021484375 2143.393310546875],[1022.5101928710938 1954.3720703125 1279.0804443359375 2029.959228515625],0.6603862047195435,NA13NRU,0.9206676495496564
22,1586,[791.4573364257812 1507.4686279296875 1510.9969482421875 2146.182373046875],[1014.4817504882812 1954.8336181640625 1282.0255126953125 2041.7327880859375],0.5751485824584961,NA13NRU,0.97814208213842
23,1586,[785.3965454101562 1515.410888671875 1508.8865966796875 2149.045166015625],[1014.65185546875 1969.345703125 1275.84912109375 2052.29345703125],0.5879541635513306,NA13NRU,0.9747932166238902
24,1586,[778.1248168945312 1526.16357421875 1507.938232421875 2149.0],[1007.4156494140625 1985.6761474609375 1268.194580078125 2056.804443359375],0.6843542456626892,NA13NRU,0.9622116224121043
