frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
81,1190,[952.051513671875 642.24267578125 1149.5333251953125 805.517578125],[1019.6356201171875 743.6281127929688 1084.59375 765.3869018554688],0.5055834054946899,B90GSK,0.6103373409320174
82,1190,[954.125244140625 641.4441528320312 1148.9642333984375 803.5863647460938],[1014.12255859375 742.3775024414062 1084.79052734375 760.7129516601562],0.13760928809642792,B900GSK,0.6199852493023644
83,1190,[955.8502807617188 641.78076171875 1147.827392578125 800.5150756835938],[1020.1387939453125 742.793212890625 1084.787109375 763.772705078125],0.5293980836868286,D906SKI,0.6932375113940227
84,1190,[957.7222086588541 641.3835856119791 1147.6685791015625 798.3269653320311],[1015.6644287109375 741.7166544596354 1086.54345703125 763.6475626627604],0,0,0
85,1190,[959.5941365559895 640.9864095052083 1147.509765625 796.1388549804686],[1011.1900634765625 740.6400960286458 1088.2998046875 763.5224202473958],0,0,0
86,1190,[961.466064453125 640.5892333984375 1147.3509521484375 793.9507446289062],[1006.7156982421875 739.5635375976562 1090.05615234375 763.3972778320312],0.12226874381303787,D19GSK,0.3502749625560727
87,1190,[962.0636596679688 640.364013671875 1146.6103515625 791.142578125],[1020.2557373046875 736.5076904296875 1079.1358642578125 756.569091796875],0.6183229684829712,IB19GSK,0.4402451584819633
88,1190,[963.6607666015625 640.8619384765625 1147.3848876953125 790.9423217773438],[1021.1756591796875 736.7968139648438 1082.731689453125 756.5432739257812],0.633527934551239,B90GSK,0.47460460598508064
89,1190,[964.30224609375 641.159423828125 1147.7330322265625 790.07275390625],[1022.0928955078125 736.541015625 1081.3487548828125 756.741943359375],0.6007677912712097,BI96SKI,0.45716420594808527
90,1190,[965.4993896484375 640.7174072265625 1147.7264404296875 790.1160888671875],[1023.5110473632812 732.9169921875 1084.1114501953125 756.876708984375],0.6354423761367798,B900GSO,0.30421631004421423
91,1190,[966.42578125 640.4445190429688 1147.662109375 787.75830078125],[1022.9576416015625 734.8936767578125 1081.7745361328125 755.3812255859375],0.6595166921615601,P19OGS,0.3111015903245293
92,1190,[968.1741943359375 640.1383056640625 1147.731689453125 785.1300659179688],[1016.4107666015625 737.1714477539062 1081.505126953125 758.2886352539062],0.10654384642839432,B900GSK,0.6732655072950909
93,1190,[968.99267578125 640.5751953125 1147.5760498046875 785.4496459960938],[1023.2960815429688 735.6927490234375 1080.408447265625 752.5611572265625],0.5176395773887634,BI90GSK,0.26744036179723457
94,1190,[969.8380737304688 641.7357788085938 1147.5087890625 784.754638671875],[1026.7535400390625 732.4940185546875 1081.765380859375 749.586181640625],0.46554216742515564,O900GSK,0.29766527922789254
95,1190,[971.323486328125 642.6611633300781 1147.6348266601562 783.8599548339844],[1027.3800659179688 731.3396301269531 1083.940185546875 749.2503662109375],0,0,0
96,1190,[972.8088989257812 643.5865478515625 1147.7608642578125 782.9652709960938],[1028.006591796875 730.1852416992188 1086.114990234375 748.91455078125],0.4243224263191223,O90CSH,0.03452956827517447
97,1190,[973.8012084960938 644.8623046875 1147.7752685546875 783.2982788085938],[1028.900634765625 730.2628784179688 1087.091064453125 751.4793090820312],0.5326047539710999,B90GSK,0.3601366583691452
98,1190,[974.3672688802083 644.9026489257812 1147.02001953125 782.71142578125],[1028.4634602864583 731.8987426757812 1086.03271484375 751.4041137695312],0,0,0
99,1190,[974.9333292643229 644.9429931640625 1146.2647705078125 782.1245727539062],[1028.0262858072915 733.5346069335938 1084.974365234375 751.3289184570312],0,0,0
100,1190,[975.4993896484375 644.9833374023438 1145.509521484375 781.5377197265625],[1027.589111328125 735.1704711914062 1083.916015625 751.2537231445312],0.3469192087650299,OS00GSK,0.20439369521919304
101,1190,[975.4443359375 645.0341186523438 1144.9798583984375 781.28564453125],[1028.914794921875 732.9107666015625 1086.460205078125 750.7822265625],0.4246188998222351,B906SKI,0.28280125883662305
102,1190,[975.1669921875 645.0088500976562 1144.2303466796875 780.0969848632812],[1031.9246826171875 729.2433471679688 1087.019287109375 748.7649536132812],0.5432385802268982,UQ00GSK,0.0481061721719132
103,1190,[976.2198486328125 645.5166015625 1144.487548828125 779.9385375976562],[1032.8232421875 729.1624145507812 1087.056884765625 749.3519897460938],0.47031131386756897,T00GSJ,0.10949397447895105
104,1190,[976.8890991210938 645.3984985351562 1144.0244140625 779.1419982910156],[1032.3543701171875 727.0374755859375 1088.128662109375 747.8947448730469],0,0,0
105,1190,[977.558349609375 645.2803955078125 1143.561279296875 778.345458984375],[1031.885498046875 724.9125366210938 1089.200439453125 746.4375],0.30768904089927673,O00GSK,0.2060573071029663
106,1190,[978.017822265625 645.16943359375 1143.2670288085938 778.4733276367188],[1031.2752685546875 724.5527648925781 1087.9361572265625 745.9580383300781],0,0,0
107,1190,[978.477294921875 645.0584716796875 1142.9727783203125 778.6011962890625],[1030.6650390625 724.1929931640625 1086.671875 745.4785766601562],0.4654039442539215,D00GSK,0.2293964591393304
108,1190,[979.7862060546876 645.061572265625 1143.2780273437502 777.4711914062501],[1031.0122314453126 725.4334350585938 1086.8762451171876 745.7724609375],0,0,0
109,1190,[981.0951171874999 645.0646728515625 1143.5832763671874 776.3411865234375],[1031.359423828125 726.673876953125 1087.080615234375 746.0663452148438],0,0,0
110,1190,[982.4040283203125 645.0677734375 1143.888525390625 775.211181640625],[1031.7066162109375 727.9143188476562 1087.2849853515627 746.3602294921875],0,0,0
111,1190,[983.712939453125 645.0708740234375 1144.1937744140625 774.0811767578126],[1032.05380859375 729.1547607421875 1087.48935546875 746.6541137695312],0,0,0
112,1190,[985.0218505859375 645.073974609375 1144.4990234375 772.951171875],[1032.4010009765625 730.3952026367188 1087.6937255859375 746.947998046875],0.21058568358421326,BO30GSK,0.19899300009105092
113,1190,[985.4514770507812 644.8314208984375 1144.1643676757812 772.9460144042969],[1036.6944580078125 724.9328918457031 1090.2476196289062 744.7178955078125],0,0,0
114,1190,[985.881103515625 644.5888671875 1143.8297119140625 772.9408569335938],[1040.9879150390625 719.4705810546875 1092.801513671875 742.48779296875],0.10615470260381699,EJ00GSK,0.4001881510123471
115,1190,[986.1524047851562 644.6013793945312 1144.1710205078125 772.4006958007812],[1038.7530517578125 724.5561828613281 1095.6785888671875 745.3429260253906],0,0,0
116,1190,[986.4237060546875 644.6138916015625 1144.5123291015625 771.8605346679688],[1036.5181884765625 729.6417846679688 1098.5556640625 748.1980590820312],0.1354573518037796,D00SSK,0.04579186713142553
117,1190,[984.79443359375 645.880859375 1145.2554931640625 775.46826171875],[1042.117919921875 719.4955444335938 1094.11279296875 741.505615234375],0.16417554020881653,O20SSJ,0.11424079606107193
106,1203,[1434.6357421875 614.3330688476562 1747.4765625 794.1966552734375],[1609.549072265625 718.0896606445312 1686.1552734375 739.8231201171875],0.4400344789028168,E778ANA,0.2564190523731721
107,1203,[1441.2627410888672 613.1548156738281 1759.5899505615234 796.0669708251953],[1620.1040954589844 718.8732070922852 1697.68505859375 741.1544036865234],0,0,0
108,1203,[1447.8897399902344 611.9765625 1771.7033386230469 797.9372863769531],[1630.6591186523438 719.6567535400391 1709.21484375 742.4856872558594],0,0,0
109,1203,[1454.5167388916016 610.7983093261719 1783.8167266845703 799.8076019287109],[1641.2141418457031 720.440299987793 1720.74462890625 743.8169708251953],0,0,0
110,1203,[1461.1437377929688 609.6200561523438 1795.9301147460938 801.6779174804688],[1651.7691650390625 721.2238464355469 1732.2744140625 745.1482543945312],0,0,0
111,1203,[1467.770736694336 608.4418029785156 1808.0435028076172 803.5482330322266],[1662.3241882324219 722.0073928833008 1743.80419921875 746.4795379638672],0,0,0
112,1203,[1474.3977355957031 607.2635498046875 1820.1568908691406 805.4185485839844],[1672.8792114257812 722.7909393310547 1755.333984375 747.8108215332031],0,0,0
113,1203,[1481.0247344970703 606.0852966308594 1832.270278930664 807.2888641357422],[1683.4342346191406 723.5744857788086 1766.86376953125 749.1421051025391],0,0,0
114,1203,[1487.6517333984375 604.9070434570312 1844.3836669921875 809.1591796875],[1693.9892578125 724.3580322265625 1778.3935546875 750.473388671875],0.6542597413063049,G772ANA,0.678701076025227
115,1203,[1494.0183919270833 603.804697672526 1856.9863891601562 811.7180684407551],[1706.6900634765625 725.9770914713542 1793.0007934570312 752.3479817708334],0,0,0
116,1203,[1500.385050455729 602.7023518880208 1869.589111328125 814.2769571940104],[1719.390869140625 727.5961507161458 1807.6080322265625 754.2225748697916],0,0,0
117,1203,[1506.751708984375 601.6000061035156 1882.1918334960938 816.8358459472656],[1732.0916748046875 729.2152099609375 1822.2152709960938 756.09716796875],0,0,0
118,1203,[1513.1183675130208 600.4976603190104 1894.7945556640625 819.3947347005208],[1744.79248046875 730.8342692057291 1836.822509765625 757.9717610677083],0,0,0
119,1203,[1519.4850260416667 599.3953145345052 1907.3972778320312 821.9536234537761],[1757.4932861328125 732.4533284505209 1851.4297485351562 759.8463541666666],0,0,0
120,1203,[1525.8516845703125 598.29296875 1920.0 824.5125122070312],[1770.194091796875 734.0723876953125 1866.0369873046875 761.720947265625],0.566994309425354,G774ANA,0.14231712454018353
211,1323,[628.8748168945312 634.5902709960938 1021.6718139648438 856.0636596679688],[689.3463745117188 766.5977783203125 763.7080688476562 791.5748291015625],0.43593308329582214,IE12DLM,0.5212605409629465
212,1323,[632.8248901367188 633.3638305664062 1023.5809326171875 854.8319091796875],[694.7272338867188 766.4490966796875 770.7821044921875 791.4146118164062],0.42810264229774475,IF12DLM,0.8204632733756871
213,1323,[634.9403686523438 631.5993041992188 1026.9212646484375 855.8818969726562],[699.1947021484375 766.2890625 771.103515625 791.4609375],0.3485664129257202,IF12OLM,0.6146105964416776
214,1323,[639.6272583007812 631.9776000976562 1028.9129638671875 855.1414794921875],[703.4576416015625 767.010009765625 778.4880981445312 791.1343994140625],0.4065559208393097,IF12DLM,0.7485385310689742
215,1323,[641.4324340820312 629.4443969726562 1031.515380859375 855.4299926757812],[709.6433715820312 766.156494140625 789.0045166015625 790.1802978515625],0.3895811140537262,IF12OLM,0.672774890073396
216,1323,[643.8826293945312 627.2573852539062 1033.244140625 855.5905151367188],[712.5435791015625 765.9757690429688 791.7425537109375 791.9247436523438],0.42824041843414307,IF12DLH,0.6755762366107756
217,1323,[647.8350830078125 626.0759887695312 1038.064697265625 855.3263549804688],[713.8665161132812 764.1395874023438 796.789306640625 791.7321166992188],0.4662347733974457,IF12DLM,0.9333254970680552
218,1323,[650.3856811523438 624.7485961914062 1040.948486328125 855.7449951171875],[720.2320556640625 765.4795532226562 799.1212158203125 790.6873168945312],0.46787020564079285,IF12DLM,0.9375933328054824
219,1323,[653.6228637695312 623.2875366210938 1042.2816162109375 855.6570434570312],[725.2674560546875 766.0237426757812 801.8046875 791.5643920898438],0.4574277400970459,IF12DLM,0.9446533059156144
220,1323,[656.578369140625 620.4795532226562 1047.6483154296875 855.6019287109375],[727.4561767578125 766.00537109375 807.2440185546875 790.4405517578125],0.41398632526397705,IF12OLM,0.7808881966287593
221,1323,[665.9856567382812 619.6678466796875 1051.2742919921875 855.8381958007812],[736.7599487304688 765.9798583984375 817.6453857421875 789.43408203125],0.4230039417743683,AF12DLM,0.2501180357165673
222,1323,[668.3406982421875 619.8075561523438 1053.7535400390625 855.22998046875],[736.6309814453125 763.7310791015625 818.4267578125 790.3011474609375],0.4517917037010193,IF12OLM,0.9064736917081748
223,1323,[671.0230102539062 619.1243286132812 1054.28125 854.3582153320312],[740.5487060546875 763.7916870117188 822.192138671875 790.5298461914062],0.4594064950942993,IF12DLM,0.8208252261017229
224,1323,[673.7404174804688 619.260009765625 1055.95263671875 855.92041015625],[744.654052734375 763.6640625 828.5348510742188 789.75],0.38442546129226685,IF12DLM,0.7964281432553665
225,1323,[675.5206909179688 620.556640625 1056.421142578125 856.5850830078125],[748.250732421875 765.2947998046875 831.1539306640625 790.345458984375],0.3761954605579376,IF12DLM,0.8673456521976134
226,1323,[678.3446044921875 619.8602294921875 1056.6168212890625 858.1179809570312],[751.9627075195312 765.4996337890625 839.2879028320312 790.421875],0.42298102378845215,IF12DLM,0.899212764723399
227,1323,[683.1912231445312 619.097412109375 1056.4041748046875 858.4518432617188],[759.6417236328125 762.7655029296875 841.8810424804688 790.4473876953125],0.29953330755233765,IF12DLM,0.8903265623026718
228,1323,[686.0901489257812 618.6931762695312 1056.6431884765625 858.468017578125],[759.9141235351562 763.8043212890625 844.7164306640625 790.9976806640625],0.3719733655452728,IF12DLM,0.9457192026484164
229,1323,[687.0838012695312 618.9446411132812 1057.8922119140625 862.263916015625],[759.6959228515625 764.332763671875 849.291259765625 791.035400390625],0.46144190430641174,IF12DLM,0.8672869179498279
230,1323,[689.0516357421875 618.8214111328125 1057.6134033203125 865.1815185546875],[761.9033203125 766.2047119140625 856.96142578125 795.499267578125],0.39424434304237366,IF12DLM,0.9106192635471525
231,1323,[692.3527221679688 619.7177124023438 1057.9100341796875 866.7183227539062],[765.4747314453125 764.34375 855.93115234375 792.576416015625],0.3858698308467865,IF12DLM,0.8497884172002164
232,1323,[695.5234375 620.8121337890625 1058.1116943359375 866.3629760742188],[766.7715454101562 765.7992553710938 865.3304443359375 793.3540649414062],0.4145379364490509,IF12DLM,0.9832626523179955
233,1323,[699.6407470703125 620.1342163085938 1059.4923095703125 867.2093505859375],[777.6976318359375 765.721435546875 866.7581176757812 793.70947265625],0.4152035415172577,IF12DLM,0.9754475622034366
234,1323,[700.611083984375 620.2582397460938 1059.2203369140625 867.0490112304688],[781.3068237304688 765.5513305664062 868.3928833007812 792.9457397460938],0.4461701810359955,IF12OLM,0.9931978066802769
235,1323,[701.8959350585938 619.6716918945312 1059.1058349609375 867.4385375976562],[783.4423828125 764.5526733398438 873.273193359375 792.1572875976562],0.4100549817085266,IF12OLM,0.9806945140500548
236,1323,[703.6477661132812 618.8396606445312 1058.7718505859375 869.3330078125],[782.6508178710938 765.9439086914062 880.053955078125 796.7462768554688],0.4408462643623352,IF12OLM,0.9952640966069599
237,1323,[703.6934204101562 618.6038818359375 1058.10986328125 869.1757202148438],[782.5489501953125 765.7138671875 885.5887451171875 795.9073486328125],0.363921582698822,IF12DLM,0.9862542237470134
238,1323,[706.5056762695312 619.3883056640625 1057.6239013671875 869.8444213867188],[784.724853515625 766.767822265625 884.3692016601562 798.3671875],0.42864805459976196,IF12DLM,0.8989699093709145
239,1323,[708.2774658203125 618.2303466796875 1057.0670166015625 872.1038208007812],[790.9107055664062 767.8138427734375 887.1661376953125 800.29052734375],0.5841395854949951,IF12DLM,0.9648672504260373
240,1323,[709.388671875 617.646240234375 1056.67431640625 873.2683715820312],[795.0283813476562 768.0873413085938 889.1028442382812 798.5645141601562],0.5513115525245667,IF12DLM,0.99655474567585
241,1323,[710.0250854492188 617.0560913085938 1056.0479736328125 874.0374755859375],[800.7747802734375 768.2316284179688 892.420166015625 798.3103637695312],0.6180644631385803,IF12DLM,0.8794914690684281
242,1323,[712.8855590820312 616.570556640625 1055.7249755859375 874.452880859375],[803.0941772460938 768.516357421875 897.6000366210938 798.5079345703125],0.60402512550354,IF12DLM,0.7888342168230665
243,1323,[714.641845703125 616.9229736328125 1055.8787841796875 874.5679321289062],[804.929443359375 767.3029174804688 899.051513671875 798.5714721679688],0.5293047428131104,IF12DLM,0.9693093032773201
244,1323,[716.2418212890625 617.19287109375 1055.2103271484375 875.782958984375],[804.755126953125 768.4169311523438 901.3311767578125 802.9671020507812],0.5273674726486206,IF12DLM,0.8808789111588909
245,1323,[717.76220703125 617.8322143554688 1053.1180419921875 876.8793334960938],[805.4747314453125 770.537109375 906.6331787109375 806.4576416015625],0.6551614999771118,IF12DLM,0.9826167449469251
246,1323,[719.1785888671875 618.5103759765625 1051.7713623046875 877.1346435546875],[804.6296997070312 769.2152099609375 909.5538940429688 806.973388671875],0.5578898191452026,IF12DLM,0.8639965626136683
247,1323,[719.4498291015625 618.9866333007812 1050.90966796875 878.0753173828125],[806.7132568359375 773.976806640625 908.655029296875 807.4849853515625],0.6400547623634338,IF12DLM,0.8977501827471336
248,1323,[719.9212646484375 618.641845703125 1048.4588623046875 880.3606567382812],[805.5797119140625 773.7138061523438 908.1956787109375 810.2224731445312],0.5331919193267822,IF12DLM,0.9447193015013728
249,1323,[720.6143798828125 618.6530151367188 1047.8004150390625 880.8936767578125],[808.8056640625 780.630859375 908.993896484375 809.2777099609375],0.4975549876689911,IF12DLM,0.9949343610084334
250,1323,[720.7640991210938 618.5422973632812 1047.1817626953125 882.401123046875],[807.1858520507812 775.3342895507812 912.2056274414062 810.0910034179688],0.5760018229484558,IF12DLM,0.6116469994065981
251,1323,[719.8424682617188 618.7255249023438 1045.3067626953125 886.6172485351562],[806.6539306640625 782.68505859375 913.387939453125 813.59326171875],0.5299099087715149,IF12DLM,0.7702358015305237
252,1323,[719.9459228515625 619.1544799804688 1044.5872802734375 889.5853881835938],[810.7987060546875 783.6040649414062 913.76953125 813.1261596679688],0.5952499508857727,IF12DLM,0.9340937276085037
253,1323,[719.4540405273438 620.3746948242188 1043.4451904296875 891.0203247070312],[812.4508666992188 782.3856811523438 912.4374389648438 813.0796508789062],0.5972825288772583,IF12DLM,0.9895038351180521
254,1323,[719.2813720703125 620.1142578125 1042.63232421875 894.264892578125],[816.5675048828125 784.9635009765625 915.6878662109375 814.1602783203125],0.40153974294662476,IF12DLM,0.9770247225909411
255,1323,[719.215576171875 620.4854125976562 1042.2039794921875 895.0460205078125],[817.044189453125 785.0513305664062 915.771484375 813.7088012695312],0.4209434688091278,IF12DLM,0.7713166355932124
256,1323,[719.4434814453125 621.3989868164062 1041.4713134765625 895.6996459960938],[816.1497802734375 784.5240478515625 916.3590087890625 816.2322998046875],0.6338368654251099,IF12DLM,0.9924684783665186
257,1323,[719.1611328125 621.9293823242188 1040.9984130859375 897.6596069335938],[813.7218017578125 786.6414794921875 916.59375 815.963623046875],0.5634458661079407,IF12DLM,0.9514989481189141
258,1323,[718.9829711914062 622.1395263671875 1040.0240478515625 898.4469604492188],[813.4022827148438 787.4774780273438 917.8925170898438 816.1278076171875],0.5121586322784424,IF12DLM,0.9855213757565794
259,1323,[717.9697265625 621.8092651367188 1038.8291015625 899.4644775390625],[817.4432373046875 787.1378173828125 918.8768920898438 815.8804321289062],0.5301375389099121,IF12DLM,0.7998082674381864
260,1323,[717.6205444335938 621.4255981445312 1041.2274169921875 901.3468627929688],[812.785400390625 787.1581420898438 918.74267578125 817.3452758789062],0.5803099870681763,IF12DLM,0.9813931442102408
261,1323,[717.1754760742188 620.8384399414062 1042.723388671875 901.9389038085938],[812.9447021484375 784.9993286132812 921.098876953125 816.1367797851562],0.5407401919364929,IF12DLM,0.9848847056627706
262,1323,[716.6507568359375 620.89990234375 1043.852783203125 901.9864501953125],[814.4273681640625 789.1723022460938 922.7796630859375 818.3475952148438],0.4864322543144226,IF12DLM,0.6135568154876498
263,1323,[715.7691650390625 620.4088745117188 1045.8353271484375 902.6021728515625],[813.7915649414062 790.9942016601562 923.1937866210938 822.2678833007812],0.44316086173057556,IF12DLM,0.8813189592434246
264,1323,[715.2681274414062 620.2222290039062 1046.7010498046875 902.6116333007812],[815.9719848632812 787.5396728515625 923.1967163085938 822.7567138671875],0.4590778350830078,IF12DLM,0.9983583680515972
265,1323,[716.168212890625 620.1942138671875 1046.323974609375 902.9475708007812],[816.9032592773438 787.4976806640625 925.5005493164062 827.101806640625],0.5019365549087524,IF12DLM,0.9973137148504646
266,1323,[717.4690551757812 620.2067260742188 1048.5452880859375 903.6099243164062],[816.8580322265625 791.2337036132812 929.7711181640625 826.6109619140625],0.557948112487793,IF12DLM,0.9531014341951685
267,1323,[717.113525390625 620.1509399414062 1049.6534423828125 903.8992919921875],[813.13818359375 789.463623046875 928.81982421875 817.5596923828125],0.16254521906375885,IF12DLM,0.9997315394952899
268,1323,[717.40966796875 619.602294921875 1049.513671875 905.0464477539062],[812.5865478515625 789.8624267578125 928.8046875 819.3533935546875],0.1596398651599884,IF12DLM,0.9988303101182687
269,1323,[717.4411010742188 619.7973022460938 1049.6842041015625 905.7883911132812],[817.0242919921875 791.6295166015625 932.085205078125 828.7838134765625],0.6597011089324951,IF12DLM,0.9987668631387213
270,1323,[717.149658203125 620.0950927734375 1050.975830078125 907.085205078125],[817.1087036132812 790.7905883789062 933.5216674804688 827.4614868164062],0.6129517555236816,IF12DLM,0.9988950082271806
271,1323,[715.1435546875 619.2490234375 1050.861572265625 907.2265014648438],[816.823974609375 790.8726196289062 932.641845703125 828.9995727539062],0.6079277396202087,IF12DLM,0.9955606503474453
272,1323,[716.5302734375 619.1029052734375 1052.7738037109375 907.520751953125],[817.9053955078125 791.1015014648438 932.2122802734375 829.66259765625],0.5900747776031494,IF12DLM,0.7696672775168861
273,1323,[715.93310546875 619.2677612304688 1054.6156005859375 908.0946655273438],[818.841064453125 791.4677124023438 934.025390625 829.2962036132812],0.6017874479293823,IF12DLM,0.8553442860510745
274,1323,[716.4400024414062 618.4042358398438 1057.004638671875 907.907470703125],[818.6347045898438 790.7740478515625 935.3787231445312 829.198486328125],0.5560393333435059,IF12DLM,0.9997997607684468
275,1323,[715.61328125 616.7923583984375 1058.69287109375 909.6243896484375],[817.8264770507812 791.6614379882812 933.7293090820312 831.0203247070312],0.5896748304367065,IF12DLM,0.8220251935936697
276,1323,[715.4119262695312 615.3493041992188 1058.7012939453125 910.8737182617188],[818.0577392578125 791.7489624023438 934.5296630859375 831.6681518554688],0.5948047041893005,IF12DLM,0.9988526586760875
277,1323,[712.7094116210938 615.7035522460938 1057.53759765625 912.1331787109375],[821.5916748046875 793.1218872070312 932.42724609375 832.8975219726562],0.5687068700790405,IF12DLM,0.9852645315751185
278,1323,[712.21484375 615.15625 1058.6553955078125 913.8551025390625],[822.257080078125 793.058837890625 933.2178955078125 830.3197021484375],0.4864637553691864,IF12DLM,0.9447704221181703
279,1323,[711.8948974609375 615.5108642578125 1059.2110595703125 914.724365234375],[822.5423583984375 791.487548828125 934.74609375 829.0115966796875],0.4336432218551636,IF12DLM,0.8436855045878363
280,1323,[711.5745849609375 616.2097778320312 1060.9464111328125 915.29833984375],[823.0021362304688 791.114501953125 936.9830932617188 829.817138671875],0.45040541887283325,IF12DLM,0.9906792672685809
281,1323,[711.6856079101562 616.4977416992188 1062.3927001953125 915.5633544921875],[821.819091796875 791.6266479492188 934.2352294921875 833.748046875],0.5971512198448181,IF12DLM,0.9998921770181184
282,1323,[711.9736328125 616.6907958984375 1063.059326171875 915.5983276367188],[821.60791015625 792.4151000976562 937.5546875 835.6922607421875],0.6008762121200562,F12DLM,0.9533740848053182
283,1323,[711.1444091796875 616.1766967773438 1064.0557861328125 917.2418823242188],[822.38525390625 793.119140625 939.787353515625 834.6214599609375],0.6441799402236938,IF12DLM,0.9912310741504619
284,1323,[711.2052612304688 616.040771484375 1065.7430419921875 917.8229370117188],[820.9121704101562 792.0849609375 940.2110595703125 835.9317626953125],0.630337119102478,F12DLM,0.8099169460645869
285,1323,[711.1884155273438 616.2360229492188 1067.2158203125 918.4068603515625],[820.7640380859375 792.240234375 941.24853515625 834.7708740234375],0.6671649813652039,IF12DLM,0.8632319759644755
286,1323,[710.2254028320312 616.5580444335938 1069.7607421875 918.9759521484375],[821.485107421875 792.5701904296875 942.7100830078125 833.9263916015625],0.6801583170890808,IF12DLM,0.9904854470757909
287,1323,[709.3574829101562 615.8883056640625 1070.590087890625 920.3882446289062],[821.4041748046875 792.6588134765625 941.605224609375 831.92724609375],0.662623405456543,IF12DLM,0.9866087144537661
288,1323,[708.4839477539062 615.6615600585938 1071.8626708984375 920.8590087890625],[821.9558715820312 792.701904296875 942.478271484375 831.724609375],0.6661338806152344,IF12DLM,0.9777964518683683
289,1323,[708.457763671875 613.4684448242188 1072.8974609375 921.5637817382812],[823.1907958984375 792.7518310546875 943.0899658203125 832.1546630859375],0.6635879874229431,IF12DLM,0.9986493508238987
290,1323,[707.831298828125 612.3988037109375 1074.8297119140625 921.8255615234375],[825.237060546875 793.538818359375 943.2119140625 832.5303955078125],0.6947152614593506,FF12DLM,0.8848000724931631
291,1323,[707.9104614257812 612.195556640625 1075.895751953125 921.8695678710938],[825.1966552734375 793.5499877929688 944.835205078125 832.7107543945312],0.7034277319908142,IF12DLM,0.9583463832384767
