frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
136,3179,[2173.93994140625 1220.155517578125 2739.911376953125 1704.9881591796875],[2373.154296875 1527.2713623046875 2573.20361328125 1608.4617919921875],0.582029402256012,AP05JEO,0.8768921351737594
137,3179,[2177.398681640625 1223.7872314453125 2741.94482421875 1710.239013671875],[2379.095703125 1534.6282958984375 2578.588134765625 1610.025634765625],0.40817791223526,AP05JEO,0.5820236166201348
138,3179,[2183.38671875 1225.3157958984375 2744.45458984375 1714.972900390625],[2376.14990234375 1548.5804443359375 2577.24853515625 1612.890869140625],0.20304115116596222,AP05JEO,0.6672934815611378
139,3179,[2185.53515625 1228.201171875 2744.259765625 1718.195068359375],[2382.1103515625 1551.2412109375 2571.822998046875 1618.512939453125],0.23034906387329102,AP05JEO,0.7846009756008271
140,3179,[2182.49755859375 1235.5170288085938 2746.789306640625 1721.7007446289062],[2384.8564453125 1560.3521728515625 2576.723388671875 1622.1394653320312],0,0,0
141,3179,[2179.4599609375 1242.8328857421875 2749.31884765625 1725.2064208984375],[2387.6025390625 1569.463134765625 2581.623779296875 1625.7659912109375],0.23627057671546936,AP05JEO,0.9557465687901137
142,3179,[2182.111572265625 1248.1083984375 2751.72802734375 1729.0841064453125],[2387.552490234375 1571.1219482421875 2572.92333984375 1625.2410888671875],0.3625406324863434,AP05JEO,0.9013296713978969
143,3179,[2187.855712890625 1248.4635009765625 2754.51708984375 1738.314697265625],[2393.810302734375 1583.2454833984375 2580.2890625 1630.159423828125],0.43227964639663696,AP05JEU,0.43515609463273996
144,3179,[2191.807373046875 1249.4652099609375 2757.601318359375 1745.5174560546875],[2392.0166015625 1586.78564453125 2579.999755859375 1637.520751953125],0.4899490177631378,AP05JEO,0.6873460168989768
145,3179,[2188.664794921875 1250.50341796875 2757.45849609375 1748.0311279296875],[2385.638671875 1571.673095703125 2589.97802734375 1645.1025390625],0.33654630184173584,AP05JEO,0.6753446178229567
146,3179,[2182.020263671875 1254.195068359375 2760.149658203125 1755.89794921875],[2393.36962890625 1580.7562255859375 2585.45458984375 1648.14453125],0.3446189761161804,AP05JEO,0.5619046712388949
147,3179,[2181.626220703125 1261.750244140625 2765.08984375 1765.12451171875],[2391.7177734375 1594.7410888671875 2586.072021484375 1651.4287109375],0.1752804070711136,AP05JEO,0.7131628567978094
148,3179,[2176.762451171875 1266.3575439453125 2766.194091796875 1770.2650146484375],[2393.52587890625 1601.0906982421875 2587.721923828125 1655.8193359375],0.15142448246479034,AP05JEO,0.6145537579919396
149,3179,[2175.467529296875 1271.42822265625 2769.568359375 1776.5146484375],[2389.241943359375 1608.2900390625 2588.8251953125 1668.2156982421875],0.10448236018419266,AP05JEO,0.6342233811844263
150,3179,[2177.269775390625 1274.2210693359375 2774.0098876953125 1783.7546997070312],[2395.582763671875 1611.1403198242188 2588.7572021484375 1669.316162109375],0,0,0
151,3179,[2179.072021484375 1277.013916015625 2778.451416015625 1790.9947509765625],[2401.923583984375 1613.9906005859375 2588.689208984375 1670.4166259765625],0.10294808447360992,AP05JEO,0.8304563949784571
152,3179,[2181.58154296875 1283.2904052734375 2777.73974609375 1798.2841796875],[2406.505126953125 1617.9814453125 2600.95849609375 1679.958251953125],0.10061760246753693,AP05JEO,0.5404898096759359
153,3179,[2186.1953125 1290.6827392578125 2782.02490234375 1808.218017578125],[2403.33056640625 1625.5887451171875 2606.8486328125 1685.8046875],0.13170339167118073,AP05JEO,0.5830371695280255
154,3179,[2178.58056640625 1293.417236328125 2782.326904296875 1810.721923828125],[2406.634033203125 1627.8486328125 2596.39892578125 1695.5574951171875],0.14210499823093414,AP05JEO,0.8483705149944791
